time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2025/07/11/14:07:45.810519,0.2080263519261919,0.0,0.0,0.0,0.0,0.9390138895039307
2025/07/11/14:07:45.860780,0.2077850608850621,0.0,0.0,0.0,0.0,0.9366052694191904
2025/07/11/14:07:45.910833,0.20798321680366605,0.0,0.0,0.0,0.0,0.9297614968257133
2025/07/11/14:07:45.960878,0.2086081818870305,0.0,0.0,0.0,0.0,0.9187223264231439
2025/07/11/14:07:46.010871,0.2096432308278562,0.0,0.0,0.0,0.0,0.90383544622445
2025/07/11/14:07:46.060639,0.21106800213804455,0.0,0.0,0.0,0.0,0.8855337038501366
2025/07/11/14:07:46.110640,0.21285903349065327,0.0,0.0,0.0,0.0,0.8643086929256792
2025/07/11/14:07:46.161117,0.21499034624010416,0.0,0.0,0.0,0.0,0.8406835084755565
2025/07/11/14:07:46.210782,0.2174340449171256,0.0,0.0,0.0,0.0,0.815187172474406
2025/07/11/14:07:46.260982,0.22016090138094785,0.0,0.0,0.0,0.0,0.7883326155348741
2025/07/11/14:07:46.310697,0.22314089938086945,0.0,0.0,0.0,0.0,0.7605993477538185
2025/07/11/14:07:46.360699,0.22634372235295086,0.0,0.0,0.0,0.0,0.732421218623617
2025/07/11/14:07:46.410970,0.2297391743124883,0.0,0.0,0.0,0.0,0.7041790645998232
2025/07/11/14:07:46.460896,0.23329752993456743,0.0,0.0,0.0,0.0,0.6761976281851789
2025/07/11/14:07:46.510732,0.23698981490262017,0.0,0.0,0.0,0.0,0.6487459085603128
2025/07/11/14:07:46.561327,0.24078802120096054,0.0,0.0,0.0,0.0,0.6220400412191379
2025/07/11/14:07:46.610499,0.2446652642982997,0.0,0.0,0.0,0.0,0.5962478572838869
2025/07/11/14:07:46.660989,0.24859589031624385,0.0,0.0,0.0,0.0,0.5714943953601549
2025/07/11/14:07:46.710610,0.25255554155534526,0.0,0.0,0.0,0.0,0.547867790598562
2025/07/11/14:07:46.760636,0.2565211884197618,0.0,0.0,0.0,0.0,0.5254251187716568
2025/07/11/14:07:46.811033,0.2604711350683007,0.0,0.0,0.0,0.0,0.5041979103764699
2025/07/11/14:07:46.860863,0.2643850052050161,0.0,0.0,0.0,0.0,0.48419716273546515
2025/07/11/14:07:46.910360,0.2682437134413772,0.0,0.0,0.0,0.0,0.4654177648072159
2025/07/11/14:07:46.961556,0.27202942670315616,0.0,0.0,0.0,0.0,0.44784231180120765
2025/07/11/14:07:47.011222,0.2757255192735978,0.0,0.0,0.0,0.0,0.4314443284994037
2025/07/11/14:07:47.060949,0.27931652428870435,0.0,0.0,0.0,0.0,0.41619094578683746
2025/07/11/14:07:47.110355,0.2827880838395501,0.0,0.0,0.0,0.0,0.40204508846176173
2025/07/11/14:07:47.160791,0.28612689928916346,0.0,0.0,0.0,0.0,0.38896723752531914
2025/07/11/14:07:47.210817,0.2893206829681781,0.0,0.0,0.0,0.0,0.3769168297106133
2025/07/11/14:07:47.261068,0.2923581120616834,0.0,0.0,0.0,0.0,0.3658533531675642
2025/07/11/14:07:47.310749,0.2952287852267088,0.0,0.0,0.0,0.0,0.3557371925343926
2025/07/11/14:07:47.360943,0.2979231822711417,0.0,0.0,0.0,0.0,0.3465302701678043
2025/07/11/14:07:47.410799,0.300432627069697,0.0,0.0,0.0,0.0,0.3381965237608955
2025/07/11/14:07:47.460892,0.30274925377985007,0.0,0.0,0.0,0.0,0.3307022543710801
2025/07/11/14:07:47.510822,0.30486597634079093,0.0,0.0,0.0,0.0,0.32401637323732924
2025/07/11/14:07:47.560647,0.30677646118570245,0.0,0.0,0.0,0.0,0.3181105707858592
2025/07/11/14:07:47.611115,0.3084751030640156,0.0,0.0,0.0,0.0,0.312959426921574
2025/07/11/14:07:47.660976,0.3099570038522499,0.0,0.0,0.0,0.0,0.30854047804547396
2025/07/11/14:07:47.710397,0.31121795422568027,0.0,0.0,0.0,0.0,0.3048342531700448
2025/07/11/14:07:47.760800,0.31225441806467763,0.0,0.0,0.0,0.0,0.30182428894941343
2025/07/11/14:07:47.810744,0.31306351947788114,0.0,0.0,0.0,0.0,0.2994971313227103
2025/07/11/14:07:47.860694,0.3136430323367939,0.0,0.0,0.0,0.0,0.29784232971700414
2025/07/11/14:07:47.910908,0.313991372232252,0.0,0.0,0.0,0.0,0.2968524282992603
2025/07/11/14:07:47.961176,0.3141075907812811,0.0,0.0,0.0,0.0,0.29652295753992713
2025/07/11/14:07:48.011240,0.31399137223226103,0.0,0.0,0.0,0.0,0.29685242829925396
2025/07/11/14:07:48.060938,0.31364303233679836,0.0,0.0,0.0,0.0,0.2978423297169413
2025/07/11/14:07:48.110332,0.3130635194778811,0.0,0.0,0.0,0.0,0.29949713132269773
2025/07/11/14:07:48.160275,0.3122544180646689,0.0,0.0,0.0,0.0,0.30182428894945956
2025/07/11/14:07:48.211262,0.31121795422567583,0.0,0.0,0.0,0.0,0.304834253170093
2025/07/11/14:07:48.260321,0.30995700385226316,0.0,0.0,0.0,0.0,0.3085404780454635
2025/07/11/14:07:48.310673,0.3084751030640156,0.0,0.0,0.0,0.0,0.3129594269215615
2025/07/11/14:07:48.360686,0.30677646118569807,0.0,0.0,0.0,0.0,0.31811057078584454
2025/07/11/14:07:48.410466,0.3048659763407864,0.0,0.0,0.0,0.0,0.3240163732372915
2025/07/11/14:07:48.460609,0.3027492537798542,0.0,0.0,0.0,0.0,0.3307022543711387
2025/07/11/14:07:48.511005,0.3004326270697014,0.0,0.0,0.0,0.0,0.33819652376094367
2025/07/11/14:07:48.561034,0.2979231822711373,0.0,0.0,0.0,0.0,0.34653027016773097
2025/07/11/14:07:48.611168,0.29522878522671286,0.0,0.0,0.0,0.0,0.35573719253432345
2025/07/11/14:07:48.660748,0.29235811206167905,0.0,0.0,0.0,0.0,0.36585335316759354
2025/07/11/14:07:48.710706,0.28932068296817376,0.0,0.0,0.0,0.0,0.3769168297106552
2025/07/11/14:07:48.761104,0.28612689928917157,0.0,0.0,0.0,0.0,0.3889672375253212
2025/07/11/14:07:48.811067,0.2827880838395461,0.0,0.0,0.0,0.0,0.4020450884618078
2025/07/11/14:07:48.860726,0.27931652428869663,0.0,0.0,0.0,0.0,0.41619094578683535
2025/07/11/14:07:48.910876,0.2757255192735943,0.0,0.0,0.0,0.0,0.4314443284993073
2025/07/11/14:07:48.960697,0.2720294267031598,0.0,0.0,0.0,0.0,0.44784231180120976
2025/07/11/14:07:49.010889,0.26824371344138864,0.0,0.0,0.0,0.0,0.46541776480728714
2025/07/11/14:07:49.060722,0.2643850052050091,0.0,0.0,0.0,0.0,0.4841971627354421
2025/07/11/14:07:49.110560,0.2604711350682967,0.0,0.0,0.0,0.0,0.504197910376428
2025/07/11/14:07:49.160073,0.2565211884197653,0.0,0.0,0.0,0.0,0.5254251187717112
2025/07/11/14:07:49.210860,0.25255554155534576,0.0,0.0,0.0,0.0,0.5478677905985998
2025/07/11/14:07:49.260663,0.2485958903162474,0.0,0.0,0.0,0.0,0.571494395360113
2025/07/11/14:07:49.310631,0.24466526429829571,0.0,0.0,0.0,0.0,0.5962478572838785
2025/07/11/14:07:49.360846,0.24078802120096404,0.0,0.0,0.0,0.0,0.6220400412191464
2025/07/11/14:07:49.410610,0.23698981490262017,0.0,0.0,0.0,0.0,0.6487459085602656
2025/07/11/14:07:49.460620,0.23329752993456326,0.0,0.0,0.0,0.0,0.6761976281851527
2025/07/11/14:07:49.510883,0.2297391743124943,0.0,0.0,0.0,0.0,0.704179064599888
2025/07/11/14:07:49.560223,0.22634372235294847,0.0,0.0,0.0,0.0,0.7324212186236746
2025/07/11/14:07:49.611400,0.22314089938086706,0.0,0.0,0.0,0.0,0.7605993477538028
2025/07/11/14:07:49.661040,0.22016090138095057,0.0,0.0,0.0,0.0,0.788332615534849
2025/07/11/14:07:49.710633,0.21743404491712837,0.0,0.0,0.0,0.0,0.8151871724743757
2025/07/11/14:07:49.761374,0.2149903462401045,0.0,0.0,0.0,0.0,0.8406835084755272
2025/07/11/14:07:49.810911,0.21285903349064406,0.0,0.0,0.0,0.0,0.8643086929256981
2025/07/11/14:07:49.860472,0.2110680021380446,0.0,0.0,0.0,0.0,0.885533703850169
2025/07/11/14:07:49.910718,0.2096432308278599,0.0,0.0,0.0,0.0,0.9038354462244469
2025/07/11/14:07:49.960745,0.2086081818870268,0.0,0.0,0.0,0.0,0.9187223264231292
2025/07/11/14:07:50.010785,0.20798321680366855,0.0,0.0,0.0,0.0,0.9297614968257247
2025/07/11/14:07:50.061177,0.2077850608850656,0.0,0.0,0.0,0.0,0.9366052694192045
2025/07/11/14:07:50.110097,0.20802635192619415,0.0,0.0,0.0,0.0,0.9390138895039218
2025/07/11/14:07:50.160926,0.20871530440923552,0.0,0.0,0.0,0.0,0.9368719916856524
2025/07/11/14:07:50.210754,0.20985551346248738,0.0,0.0,0.0,0.0,0.9301966721446014
2025/07/11/14:07:50.260486,0.211445912254514,0.0,0.0,0.0,0.0,0.9191361261249273
2025/07/11/14:07:50.310617,0.21348088408836158,0.0,0.0,0.0,0.0,0.9039590288686019
2025/07/11/14:07:50.361548,0.21595051799174644,0.0,0.0,0.0,0.0,0.8850360307404962
2025/07/11/14:07:50.411123,0.21884098587119813,0.0,0.0,0.0,0.0,0.8628156527845346
2025/07/11/14:07:50.460795,0.22213501170874728,0.0,0.0,0.0,0.0,0.8377973468021718
2025/07/11/14:07:50.510542,0.2258123995519304,0.0,0.0,0.0,0.0,0.8105044816154521
2025/07/11/14:07:50.560689,0.2298505871633148,0.0,0.0,0.0,0.0,0.781459606146042
2025/07/11/14:07:50.611207,0.23422519551118298,0.0,0.0,0.0,0.0,0.7511636681006149
2025/07/11/14:07:50.660897,0.23891054977850323,0.0,0.0,0.0,0.0,0.7200801052516724
2025/07/11/14:07:50.710461,0.2438801541206053,0.0,0.0,0.0,0.0,0.6886240216640415
2025/07/11/14:07:50.760923,0.24910710901584499,0.0,0.0,0.0,0.0,0.6571561097215729
2025/07/11/14:07:50.810614,0.2545644659929736,0.0,0.0,0.0,0.0,0.6259806196356055
2025/07/11/14:07:50.860175,0.2602255193496255,0.0,0.0,0.0,0.0,0.5953465040690776
2025/07/11/14:07:50.910915,0.2660640380390213,0.0,0.0,0.0,0.0,0.5654508406961021
2025/07/11/14:07:50.960551,0.27205444324185907,0.0,0.0,0.0,0.0,0.5364437128486189
2025/07/11/14:07:51.010757,0.27817193842600973,0.0,0.0,0.0,0.0,0.508433862535465
2025/07/11/14:07:51.060740,0.2843925991563975,0.0,0.0,0.0,0.0,0.48149458466772943
2025/07/11/14:07:51.110687,0.29069342978407464,0.0,0.0,0.0,0.0,0.45566948125446627
2025/07/11/14:07:51.160213,0.29705239362481844,0.0,0.0,0.0,0.0,0.4309778251667076
2025/07/11/14:07:51.210445,0.30344842250305704,0.0,0.0,0.0,0.0,0.40741938856950993
2025/07/11/14:07:51.260966,0.30986141071149287,0.0,0.0,0.0,0.0,0.3849786706373058
2025/07/11/14:07:51.309937,0.31627219760765113,0.0,0.0,0.0,0.0,0.3636285152726039
2025/07/11/14:07:51.361363,0.32266254229104424,0.0,0.0,0.0,0.0,0.34333314629852274
2025/07/11/14:07:51.410633,0.3290150931080956,0.0,0.0,0.0,0.0,0.32405066936683474
2025/07/11/14:07:51.461121,0.3353133541293668,0.0,0.0,0.0,0.0,0.3057351006511822
2025/07/11/14:07:51.510869,0.3415416502369785,0.0,0.0,0.0,0.0,0.2883379856714304
