time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2025/07/11/14:10:52.770812,0.3353133541293668,0.0,0.0,0.0,0.0,0.3057351006511822
2025/07/11/14:10:52.821768,0.3415416502369785,0.0,0.0,0.0,0.0,0.2883379856714304
2025/07/11/14:10:52.870933,0.3476850920430416,0.0,0.0,0.0,0.0,0.2718096699845701
2025/07/11/14:10:52.921537,0.3537295415238759,0.0,0.0,0.0,0.0,0.25610027896512794
2025/07/11/14:10:52.970865,0.3596615789877022,0.0,0.0,0.0,0.0,0.24116045789146814
2025/07/11/14:10:53.021556,0.3654684717862764,0.0,0.0,0.0,0.0,0.22694191700200722
2025/07/11/14:10:53.070326,0.37113814502134385,0.0,0.0,0.0,0.0,0.21339781969612215
2025/07/11/14:10:53.122822,0.37665915437647496,0.0,0.0,0.0,0.0,0.20048304598398572
2025/07/11/14:10:53.171031,0.38202066111680033,0.0,0.0,0.0,0.0,0.1881543578226448
2025/07/11/14:10:53.222101,0.38721240923455263,0.0,0.0,0.0,0.0,0.17637048818917891
2025/07/11/14:10:53.270836,0.39222470467412457,0.0,0.0,0.0,0.0,0.16509217163276754
2025/07/11/14:10:53.322066,0.3970483965397775,0.0,0.0,0.0,0.0,0.1542821305781524
2025/07/11/14:10:53.370978,0.4016748601707581,0.0,0.0,0.0,0.0,0.14390502876154423
2025/07/11/14:10:53.421936,0.4060959819580948,0.0,0.0,0.0,0.0,0.13392740079416843
2025/07/11/14:10:53.470905,0.4103041457728499,0.0,0.0,0.0,0.0,0.12431756489870495
2025/07/11/14:10:53.521798,0.414292220876078,0.0,0.0,0.0,0.0,0.11504552428185921
2025/07/11/14:10:53.570616,0.4180535511836802,0.0,0.0,0.0,0.0,0.1060828613316161
2025/07/11/14:10:53.621761,0.42158194576567454,0.0,0.0,0.0,0.0,0.0974026278066422
2025/07/11/14:10:53.670673,0.4248716704655385,0.0,0.0,0.0,0.0,0.08897923337245399
2025/07/11/14:10:53.722046,0.4279174405333295,0.0,0.0,0.0,0.0,0.08078833419511643
2025/07/11/14:10:53.770783,0.43071441417500167,0.0,0.0,0.0,0.0,0.07280672279550657
2025/07/11/14:10:53.821621,0.4332581869282744,0.0,0.0,0.0,0.0,0.06501221996975995
2025/07/11/14:10:53.870857,0.4355447867841026,0.0,0.0,0.0,0.0,0.0573835692715617
2025/07/11/14:10:53.921809,0.43757066998126587,0.0,0.0,0.0,0.0,0.049900334311175173
2025/07/11/14:10:53.970934,0.4393327174093403,0.0,0.0,0.0,0.0,0.04254279894111214
2025/07/11/14:10:54.021775,0.44082823156339224,0.0,0.0,0.0,0.0,0.03529187025665414
2025/07/11/14:10:54.071009,0.4420549340011047,0.0,0.0,0.0,0.0,0.028128984231417967
2025/07/11/14:10:54.121726,0.4430109632604365,0.0,0.0,0.0,0.0,0.021036013726991723
2025/07/11/14:10:54.170925,0.44369487320292794,0.0,0.0,0.0,0.0,0.013995178555445461
2025/07/11/14:10:54.222085,0.4441056317538056,0.0,0.0,0.0,0.0,0.006988957229067724
2025/07/11/14:10:54.270748,0.4442426200176198,0.0,0.0,0.0,0.0,-1.047380211910525e-15
2025/07/11/14:10:54.321533,0.44410563175381806,0.0,0.0,0.0,0.0,-0.006988957229067724
2025/07/11/14:10:54.370752,0.44369487320292794,0.0,0.0,0.0,0.0,-0.013995178555443365
2025/07/11/14:10:54.421986,0.44301096326042394,0.0,0.0,0.0,0.0,-0.021036013726991723
2025/07/11/14:10:54.470923,0.44205493400109225,0.0,0.0,0.0,0.0,-0.02812898423142216
2025/07/11/14:10:54.522008,0.4408282315634048,0.0,0.0,0.0,0.0,-0.03529187025665309
2025/07/11/14:10:54.570940,0.4393327174093528,0.0,0.0,0.0,0.0,-0.0425427989411069
2025/07/11/14:10:54.621797,0.4375706699812656,0.0,0.0,0.0,0.0,-0.04990033431117832
2025/07/11/14:10:54.670842,0.43554478678409003,0.0,0.0,0.0,0.0,-0.057383569271567986
2025/07/11/14:10:54.722140,0.43325818692826223,0.0,0.0,0.0,0.0,-0.06501221996975366
2025/07/11/14:10:54.770871,0.43071441417500184,0.0,0.0,0.0,0.0,-0.07280672279550028
2025/07/11/14:10:54.821645,0.42791744053334146,0.0,0.0,0.0,0.0,-0.08078833419512062
2025/07/11/14:10:54.870756,0.4248716704655385,0.0,0.0,0.0,0.0,-0.08897923337246028
2025/07/11/14:10:54.922100,0.4215819457656747,0.0,0.0,0.0,0.0,-0.0974026278066464
2025/07/11/14:10:54.970795,0.4180535511836804,0.0,0.0,0.0,0.0,-0.1060828613316119
2025/07/11/14:10:55.021898,0.4142922208760776,0.0,0.0,0.0,0.0,-0.11504552428185083
2025/07/11/14:10:55.070870,0.4103041457728613,0.0,0.0,0.0,0.0,-0.12431756489870285
2025/07/11/14:10:55.121464,0.406095981958083,0.0,0.0,0.0,0.0,-0.13392740079417262
2025/07/11/14:10:55.170818,0.4016748601707581,0.0,0.0,0.0,0.0,-0.1439050287615453
2025/07/11/14:10:55.221445,0.3970483965397783,0.0,0.0,0.0,0.0,-0.15428213057815449
2025/07/11/14:10:55.270773,0.3922247046741238,0.0,0.0,0.0,0.0,-0.1650921716327686
2025/07/11/14:10:55.321480,0.38721240923455263,0.0,0.0,0.0,0.0,-0.17637048818918521
2025/07/11/14:10:55.370601,0.3820206611168008,0.0,0.0,0.0,0.0,-0.18815435782263643
2025/07/11/14:10:55.421979,0.3766591543764745,0.0,0.0,0.0,0.0,-0.20048304598397945
2025/07/11/14:10:55.471053,0.3711381450213332,0.0,0.0,0.0,0.0,-0.21339781969612426
2025/07/11/14:10:55.521853,0.36546847178628705,0.0,0.0,0.0,0.0,-0.22694191700200514
2025/07/11/14:10:55.571112,0.3596615789877022,0.0,0.0,0.0,0.0,-0.24116045789149745
2025/07/11/14:10:55.622246,0.35372954152388564,0.0,0.0,0.0,0.0,-0.25610027896511534
2025/07/11/14:10:55.670944,0.347685092043042,0.0,0.0,0.0,0.0,-0.27180966998454603
2025/07/11/14:10:55.721694,0.34154165023695976,0.0,0.0,0.0,0.0,-0.2883379856714429
2025/07/11/14:10:55.771020,0.3353133541293668,0.0,0.0,0.0,0.0,-0.30573510065118636
2025/07/11/14:10:55.821752,0.3290150931081041,0.0,0.0,0.0,0.0,-0.32405066936682847
2025/07/11/14:10:55.870975,0.32266254229105346,0.0,0.0,0.0,0.0,-0.3433331462985164
2025/07/11/14:10:55.921714,0.31627219760764225,0.0,0.0,0.0,0.0,-0.36362851527262907
2025/07/11/14:10:55.970798,0.3098614107114849,0.0,0.0,0.0,0.0,-0.38497867063730895
2025/07/11/14:10:56.021553,0.30344842250305704,0.0,0.0,0.0,0.0,-0.4074193885694764
2025/07/11/14:10:56.071017,0.29705239362482616,0.0,0.0,0.0,0.0,-0.4309778251667133
2025/07/11/14:10:56.121961,0.2906934297840906,0.0,0.0,0.0,0.0,-0.4556694812544919
2025/07/11/14:10:56.171172,0.28439259915639,0.0,0.0,0.0,0.0,-0.48149458466772777
2025/07/11/14:10:56.221826,0.2781719384259941,0.0,0.0,0.0,0.0,-0.5084338625354465
2025/07/11/14:10:56.271142,0.2720544432418663,0.0,0.0,0.0,0.0,-0.5364437128486127
2025/07/11/14:10:56.322139,0.2660640380390295,0.0,0.0,0.0,0.0,-0.5654508406961435
2025/07/11/14:10:56.371010,0.26022551934963223,0.0,0.0,0.0,0.0,-0.5953465040690923
2025/07/11/14:10:56.421891,0.2545644659929666,0.0,0.0,0.0,0.0,-0.6259806196355745
2025/07/11/14:10:56.471065,0.24910710901583122,0.0,0.0,0.0,0.0,-0.6571561097215616
2025/07/11/14:10:56.521775,0.24388015412061095,0.0,0.0,0.0,0.0,-0.6886240216640311
2025/07/11/14:10:56.571262,0.23891054977850892,0.0,0.0,0.0,0.0,-0.7200801052516763
2025/07/11/14:10:56.621564,0.2342251955111796,0.0,0.0,0.0,0.0,-0.7511636681006102
2025/07/11/14:10:56.670844,0.22985058716331147,0.0,0.0,0.0,0.0,-0.7814596061460307
2025/07/11/14:10:56.722373,0.2258123995519271,0.0,0.0,0.0,0.0,-0.8105044816154874
2025/07/11/14:10:56.770842,0.22213501170874395,0.0,0.0,0.0,0.0,-0.8377973468021884
2025/07/11/14:10:56.821646,0.21884098587120482,0.0,0.0,0.0,0.0,-0.8628156527845194
2025/07/11/14:10:56.870846,0.21595051799175652,0.0,0.0,0.0,0.0,-0.8850360307404705
2025/07/11/14:10:56.921808,0.21348088408835592,0.0,0.0,0.0,0.0,-0.9039590288686038
2025/07/11/14:10:56.971070,0.21144591225450388,0.0,0.0,0.0,0.0,-0.9191361261249567
2025/07/11/14:10:57.021980,0.20985551346249315,0.0,0.0,0.0,0.0,-0.9301966721445828
2025/07/11/14:10:57.070996,0.20871530440924008,0.0,0.0,0.0,0.0,-0.93687199168564
2025/07/11/14:10:57.121835,0.20802635192619062,0.0,0.0,0.0,0.0,-0.9390138895039171
2025/07/11/14:10:57.171062,0.20778506088506188,0.0,0.0,0.0,0.0,-0.9366052694191779
2025/07/11/14:10:57.221725,0.20798321680366708,0.0,0.0,0.0,0.0,-0.9297614968257347
2025/07/11/14:10:57.270974,0.2086081818870305,0.0,0.0,0.0,0.0,-0.9187223264231655
2025/07/11/14:10:57.321686,0.20964323082785613,0.0,0.0,0.0,0.0,-0.9038354462244573
2025/07/11/14:10:57.370868,0.21106800213804738,0.0,0.0,0.0,0.0,-0.8855337038501397
2025/07/11/14:10:57.421638,0.2128590334906465,0.0,0.0,0.0,0.0,-0.8643086929257086
2025/07/11/14:10:57.470884,0.21499034624009772,0.0,0.0,0.0,0.0,-0.840683508475523
2025/07/11/14:10:57.521349,0.21743404491713236,0.0,0.0,0.0,0.0,-0.8151871724743117
2025/07/11/14:10:57.570792,0.22016090138095418,0.0,0.0,0.0,0.0,-0.7883326155348993
2025/07/11/14:10:57.621728,0.22314089938087572,0.0,0.0,0.0,0.0,-0.7605993477539055
2025/07/11/14:10:57.670871,0.22634372235294503,0.0,0.0,0.0,0.0,-0.7324212186236442
2025/07/11/14:10:57.721617,0.22973917431248203,0.0,0.0,0.0,0.0,-0.7041790645997791
2025/07/11/14:10:57.770981,0.23329752993456704,0.0,0.0,0.0,0.0,-0.6761976281851757
2025/07/11/14:10:57.821634,0.2369898149026266,0.0,0.0,0.0,0.0,-0.6487459085603421
2025/07/11/14:10:57.871278,0.24078802120096698,0.0,0.0,0.0,0.0,-0.6220400412191212
2025/07/11/14:10:57.921816,0.24466526429828922,0.0,0.0,0.0,0.0,-0.596247857283867
2025/07/11/14:10:57.970976,0.24859589031623697,0.0,0.0,0.0,0.0,-0.5714943953601298
2025/07/11/14:10:58.021528,0.25255554155534876,0.0,0.0,0.0,0.0,-0.5478677905985977
2025/07/11/14:10:58.070686,0.2565211884197757,0.0,0.0,0.0,0.0,-0.5254251187716797
2025/07/11/14:10:58.121454,0.26047113506830866,0.0,0.0,0.0,0.0,-0.5041979103764113
2025/07/11/14:10:58.170835,0.2643850052049977,0.0,0.0,0.0,0.0,-0.484197162735484
2025/07/11/14:10:58.221413,0.26824371344136977,0.0,0.0,0.0,0.0,-0.4654177648072431
2025/07/11/14:10:58.270658,0.2720294267031716,0.0,0.0,0.0,0.0,-0.44784231180119927
2025/07/11/14:10:58.321274,0.27572551927360534,0.0,0.0,0.0,0.0,-0.4314443284994037
2025/07/11/14:10:58.370872,0.27931652428870085,0.0,0.0,0.0,0.0,-0.4161909457868207
2025/07/11/14:10:58.421495,0.28278808383954207,0.0,0.0,0.0,0.0,-0.40204508846176173
2025/07/11/14:10:58.470664,0.28612689928916346,0.0,0.0,0.0,0.0,-0.3889672375253233
2025/07/11/14:10:58.521387,0.2893206829681781,0.0,0.0,0.0,0.0,-0.376916829710651
2025/07/11/14:10:58.570602,0.2923581120616834,0.0,0.0,0.0,0.0,-0.3658533531675642
2025/07/11/14:10:58.621606,0.2952287852267088,0.0,0.0,0.0,0.0,-0.3557371925343214
2025/07/11/14:10:58.670851,0.29792318227114184,0.0,0.0,0.0,0.0,-0.3465302701678043
2025/07/11/14:10:58.721709,0.300432627069697,0.0,0.0,0.0,0.0,-0.3381965237609541
2025/07/11/14:10:58.770924,0.3027492537798412,0.0,0.0,0.0,0.0,-0.330702254371101
2025/07/11/14:10:58.821809,0.3048659763407951,0.0,0.0,0.0,0.0,-0.32401637323730614
2025/07/11/14:10:58.871012,0.3067764611857111,0.0,0.0,0.0,0.0,-0.31811057078583826
2025/07/11/14:10:58.921726,0.3084751030640157,0.0,0.0,0.0,0.0,-0.31295942692157197
2025/07/11/14:10:58.970739,0.3099570038522499,0.0,0.0,0.0,0.0,-0.3085404780454635
2025/07/11/14:10:59.021685,0.31121795422567594,0.0,0.0,0.0,0.0,-0.30483425317003854
2025/07/11/14:10:59.071135,0.31225441806467347,0.0,0.0,0.0,0.0,-0.30182428894942603
2025/07/11/14:10:59.121778,0.313063519477881,0.0,0.0,0.0,0.0,-0.29949713132272704
2025/07/11/14:10:59.171122,0.3136430323368028,0.0,0.0,0.0,0.0,-0.22362925083045476
2025/07/11/14:10:59.224339,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.272882,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.323954,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.373139,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.424203,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.473013,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.523688,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.572799,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.624667,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.673081,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.722779,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.774423,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.824227,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.872931,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.925107,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:59.974666,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.024492,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.073379,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.124869,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.174057,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.223256,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.274431,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.322807,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.373994,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.423332,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.473941,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.523314,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.575007,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.624239,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.673230,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.725326,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.773395,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.825190,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.873688,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.923507,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:00.973563,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.024711,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.073888,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.124744,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.174778,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.225141,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.273498,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.324766,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.374129,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.424628,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.472584,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.525465,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.573323,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.625008,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.673956,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.725294,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.774536,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.825535,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.874893,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.925278,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:01.974600,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.025534,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.073939,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.124510,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.174067,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.225010,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.274934,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.325665,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.374774,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.425524,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.474526,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.524544,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.575576,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.625919,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.673632,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.723899,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.773296,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.823830,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.874784,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.924894,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:02.973360,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.023934,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.073317,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.124023,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.173142,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.224768,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.273096,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.324116,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.373325,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.424897,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.473356,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.523546,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.573717,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.623661,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.673581,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.723900,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.773743,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.823740,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.873998,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.925190,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:03.974711,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.025340,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.073808,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.123553,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.174247,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.224184,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.274428,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.324011,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.373608,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.424389,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.473602,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.523780,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.572659,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.624028,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.672899,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.723300,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.773814,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.823774,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.873769,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.922989,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:04.973830,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.023498,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.073785,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.123253,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.173917,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.223326,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.274099,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.323152,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.373895,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.423141,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.472968,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.523984,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.572947,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.623843,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.673269,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.723801,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.772869,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.823395,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.872860,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.923254,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:05.972973,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:06.024174,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:06.072903,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:11:06.125138,0.0,0.0,0.0,0.0,0.0,0.0
